angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29,arm_1,arm_2,label
11.792075227914715,7.614787976446902,11.023632315203939,29.563969550764522,0.41947410107062943,0.6739743565415485,8.635211793126562,0.8893126443142008,0.37221894339019046,12.397739213898475,0.2952266422647847,3.6325670432737547,30.23112561380337,4.339900303635041,3.702853807004512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.04425365741582,110.5157423055448,belly
11.546046393522616,7.083325555060862,12.21378478542191,29.97901522028295,0.996665392874493,0.05690168287195204,7.459764321552576,1.3810934990910595,0.1431403609652725,14.115696327561814,2.388777800851607,3.3703918097466006,30.52433129412413,3.5294099164830115,3.2533805675916727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.33005566718973,111.00334952772064,belly
22.630543064141346,3.56970932332556,8.802973336113304,33.28790148100273,2.297162250739851,4.324889248339647,13.444117943123455,1.357308832301426,4.861788904986791,4.031539140491735,4.8499253283808965,1.043526229220407,14.93667819172077,0.8314094848347453,1.0050685491581586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.72762089968164,99.59362669559135,belly
23.23102002402088,2.764313196079123,8.49952838858997,32.522732481515355,1.5870959285275574,2.8204894555814115,13.117696249452878,1.0025582880579758,4.117680871306842,5.3817846641452265,4.9425497860103675,0.24235967518405607,16.031176063994245,0.9108535212368158,0.4025476264189066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.69497988534317,100.34145343392761,belly
22.583023630938374,3.5993824115471225,8.334656046915397,33.36328409972817,1.9965164235780588,4.705923310117526,13.48246602996974,1.1168318843627592,5.010591270149986,4.544248982429696,4.894749432830256,1.2472139191137483,15.635014659055562,0.5490436492608762,1.6449776337754136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.87693305127861,101.30347806371975,belly
23.121455752780037,3.8840905570301305,8.124229889574133,34.607990101711906,1.9132539263526473,4.1585001533179975,13.925322112973124,1.0500595483234287,4.753925339142337,5.174030874419004,5.113113782160964,1.5843946726727605,16.692104428832167,0.6599294088816602,1.144413612138869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.2105876439352,101.68341320154937,belly
22.63115572575714,4.683689091667229,9.205441249332585,34.06574157284074,1.4036018548373457,3.6735125437826883,13.592133970181504,0.4810574505065834,4.613394167494993,4.298726118853322,4.239721403723468,0.42556286144207967,15.54697325289405,0.5129647616104845,0.7518104622182442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.65486971118523,101.67164280104052,belly
22.062611264151936,3.550374752756217,6.968865237153675,34.180351212527576,2.144082870684959,4.117426251397119,14.104136395110663,1.3749032905215939,4.170903165019131,4.548785073975269,5.818883569152798,0.19269035989291702,16.05295513506292,0.4587103078450695,1.4911653513834306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.440139772392385,100.52805963700447,belly
22.264610675959922,3.645796700814411,7.424151261423494,33.40960900444833,1.1668833358488944,3.0523153591456635,13.08885391061272,0.9645487877688953,4.412645479806907,4.893027709181688,4.763938449453761,0.24719293547694196,16.23157861640782,0.9786001267296214,0.9604081646631671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.38947355194142,100.18672906045056,belly
23.04368457853977,4.412115209951049,9.067695496006868,33.08361197018962,2.0758284909841636,3.313822532112159,13.037606111342868,1.058992607723491,4.847163420396919,4.322948704986068,4.730236318053786,0.09056265535803236,15.601650808372682,0.18234497494689858,0.0380403835978691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.77186043589987,101.51433815193667,belly
22.325378798418082,4.23275826867565,8.259462444992385,33.24597726202579,1.1101710253573105,3.228313241031577,12.773868101139243,1.2754181316065523,5.457724168063026,3.8194901553705822,4.630315940647044,0.6110555917293374,13.86252526352387,0.9403428147612379,0.12257216725737087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.25855209697501,102.38253608471108,belly
22.953428877468923,2.610722961652818,8.96824117467176,33.00253164359342,0.8467791531268827,2.2557758039032088,12.284498724049945,1.220708132747592,5.295069960250056,4.629994659009566,4.910333506933189,0.8824236603229791,14.93391495604702,0.48588850934664474,0.3404815538117304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.47880646321633,103.56460709111583,belly
22.41659340716239,3.289912239369847,8.986996997208218,33.54898639217166,1.7499204333643266,3.5716774973191043,13.034674816720443,1.4863651702031255,5.208457139555813,4.317307055376778,4.392602604221249,0.38083598516822725,14.28974860104494,2.251582436408456,0.563312475896433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.15195393091265,102.2507118365031,belly
23.222625945315063,2.6361262938143377,9.299950970663462,33.03774710652051,1.5082000360812133,2.924690313339028,12.275912216408887,1.6656160236726245,4.9488909973926525,5.2426670365198955,4.924189823933908,0.5980755296630842,15.677079186086189,1.2864600492423628,0.012875409949848442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.69463067930205,102.46401781379902,belly
23.698108947191862,3.118042228551431,7.5940848640629195,34.218068940153,1.970315497065312,4.291013723284515,14.294396783361746,0.8154558446166594,3.972163365561347,4.177630123330536,5.09669951620738,0.2338039024616731,15.860853970282314,0.8722408292378196,0.8176274299978629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.65474042732598,102.4326150883393,belly
22.925415657478222,3.5148166553855154,8.167846374656273,34.328856422893786,1.2509122384623477,2.5471637444404918,13.415950706104482,1.0342380313680533,3.90059665362783,4.416270123821073,4.318990413977203,0.07094630379654147,15.021235460589105,1.5681356858713702,0.15707996167297855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9720253372867,101.92590261509152,belly
24.43642706270864,1.71919449700822,10.259021919579608,32.866121091283134,1.912524366975882,2.973300212959889,12.809942279352262,1.5409939802794401,4.56696118345526,5.038592926823994,4.972324681971821,0.10223597430462716,15.229876925319585,1.8932740058431587,0.10979771018532032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.78474631414029,100.92923460930982,belly
22.64969299111133,2.2584394293466814,8.265591599406195,33.57374074881254,0.9795666231665879,3.3382161314465515,13.212058101196988,1.3450754819699355,4.083629088720105,2.9213585686188077,5.4201328116412375,0.3628263433002022,13.668267985266649,0.9357347798077618,0.13415900613189874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.7626412056372,100.52401777150513,belly
23.64668195407871,2.8282236813231716,8.097460108456739,33.21370261188565,2.1785924684044957,4.591218229551571,13.724648183436727,0.9739601417690436,5.017305922202522,4.039191264532771,5.033129102042266,1.1117156268946584,15.124041344594493,0.12883231126760464,0.8174049258283211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.190658159245,101.95632836665564,belly
24.188149356345814,2.2176858543170765,8.833195471401641,34.3383696582806,1.394982999823673,2.6279945179420854,13.81882366917182,1.2328575502952988,4.319929352583705,4.743259400732563,4.951696881249211,0.05059447284080489,15.444479821482885,1.196787028935127,0.07120368657274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.61957760730526,99.89634256663531,belly
22.450675740998093,2.2280508047411676,9.44432497659803,32.40495839937698,1.5479507195172815,3.298123265499015,12.962166323140334,1.0760826690655017,4.391563846730792,4.74317303145823,4.254208694338521,0.13043522053639078,14.617317417471556,0.9770438766774938,1.2257472717995035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6441275538577,98.97513917781394,belly
22.44159135537003,3.0277259832662797,8.715031451476879,31.808796833740963,0.9699410536914703,3.125561714090753,12.423973423884334,0.7581415208344272,4.47159277080751,5.571571603524797,4.263560125867072,0.27032826361813683,15.423906882752435,1.8669253133580224,0.7388756601742557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.67857650155585,98.5322899009791,belly
21.945520478272357,2.500314630922685,9.2850140835132,31.88485090445478,1.8634832783545439,4.752072001913997,12.847308764629046,0.8977989555470157,5.517761787651781,4.86349498148115,3.19197136006112,1.336810458629176,16.607468872090102,0.24622663552136737,0.7193324722580159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.20589650678929,97.74982216540425,belly
22.218200013313325,2.331361365427423,7.892302708316872,31.54500822040451,1.8030213108744702,4.419376510949411,12.685738970721973,0.7047498870651211,5.2400608579818115,5.290429851440964,3.3646722979745594,1.3438032882826536,15.974581819232268,0.5414695638226679,0.23698735563067447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.40590178168148,97.68519995877193,belly
21.94365939650056,3.596395117700748,9.440174644154173,31.85352936777092,2.563170267250887,2.326642682858073,13.088044281799563,0.4611848936918883,3.664532999142579,5.004973840814303,2.384030527743415,0.694547237801275,16.318554024601543,1.983071238761951,0.5692393013292607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.75748626965638,99.7159849073301,belly
21.946624704844158,2.5738206333531646,7.296717537961538,31.572537729124612,1.103069336263386,4.330617461030401,12.621757870459081,1.0621049286502782,5.350502503302951,5.474459731437054,3.928281494203761,1.3683141319024519,16.158192430490313,0.9759622518075849,0.4230560285922023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.77463561573198,99.3391334491817,belly
22.721177211557347,1.9786931551245461,8.359590951891754,32.67744103284022,1.2976514655190503,3.172873737277423,13.455639620278957,0.9797203178691146,3.8614491915370426,5.068613050950564,4.9816112241707495,0.6003325849846047,15.944867187076412,0.8130586840611644,0.09623372952270816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6670710158942,98.85674393951508,belly
23.088532434186654,2.021141022507222,8.24861780736452,32.712640410363456,1.7777372994441076,3.472015134388252,13.055356547339137,0.717900277723959,4.7679750036267,5.248137795749744,4.002140054076912,1.1977656525566223,16.344712006460533,1.7343986616502993,0.3701053087877058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.69372901309131,97.45235548769736,belly
22.066553506622192,3.427645026284238,8.527798933782382,31.96959797015187,2.367582033973003,4.1513522520801915,12.681308590267882,1.1185434428039704,5.336190801972614,4.931810391025265,3.7114209048053426,1.6484775155277325,16.049812109389165,1.6201744606427544,0.9452748956549445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0714015906281,99.72369943614335,belly
21.756127710334937,2.686575048103478,8.726982301354983,32.178271931922836,1.690903225686329,3.6954661141082474,13.017775080778877,0.9891710801382566,5.222869150036331,5.496845006748824,4.995105019795006,1.4227898669962173,16.76075762945944,0.19441795134621556,0.6442036991903206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.78147657927028,98.83175545765437,belly
22.19750047786628,4.6314391756351085,8.511909560090007,33.28948166097447,1.2558527280682958,3.961526815161355,13.14615411496793,0.3490090054769395,4.761605431720453,5.315341024233862,4.551879046579224,0.7525419805487547,17.308731458278714,1.2819213961485936,0.4217138679178483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.16539396776545,99.75824074782324,belly
22.001464658111637,3.178284454398544,8.533468514788808,34.6188850397709,0.8334051902646376,3.421798987904681,14.503142658129104,0.10050943642624027,3.5258349055423546,4.244717846171943,4.0956115520474246,0.04543181111362621,15.903078107644278,0.29507147159720415,0.36733067311060713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.74152869400521,98.41630237674,belly
21.809733654330927,1.4586406459983423,7.057500775495968,33.84412416196123,0.2355930462492822,2.8918754182968676,13.465234480299989,1.0587082273354251,3.9378415562149547,3.9471548610996554,5.142434990948523,0.8118619965613779,14.897388068163105,0.023140231210641047,0.9591658431580136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.12767882022723,98.4688295672506,belly
22.837755991243625,1.900772832724041,8.128078738709796,33.80941926952727,1.7261045384543063,2.782290333041311,13.747297184848591,0.929066047700901,4.072652581382937,4.795197705122771,4.768814849599709,0.1443645666531224,15.908813875414793,1.3400061268876173,0.1576036076004548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.82266099253617,97.41123469808234,belly
21.382912398745088,4.552587356684204,8.521267840669157,33.466110738574805,1.9248604716590343,4.461228452849389,13.90413703375374,1.0858694544360994,5.517558167906529,4.170581470430352,3.4904047325901217,1.4123402108445904,16.44116323337517,0.5440680314435726,0.6929168100945955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.25219758682009,99.34836081732078,belly
23.16866784637096,3.778784914359313,8.029675667832963,33.24160590670389,1.0381345828987905,4.160595975563696,14.481664258679892,0.4874539199684577,5.036799001577899,2.7337473830205643,2.9628822456108237,0.654804832084448,13.870440757550995,0.8204346309867594,1.117085763586445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.38736219532709,99.44023557211753,belly
22.93280469881916,1.4335899941983459,7.893687314075896,34.237967869234545,1.4488831154381172,4.132063489240068,14.54109866135774,0.8612663755087133,4.503725948885988,4.980938778211499,5.300482626407793,1.0284120090118833,16.85377512816388,0.1688008186323235,0.9548386741248193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.67042011915075,99.80736462485412,belly
22.463721857628354,2.6637255246683553,7.922669791118351,35.49273183468992,1.3920760832352415,4.103685073342493,15.167880078856232,0.4845203046207368,4.0218567827104845,2.5483083048571333,3.970689859654169,0.5373513058676215,15.16772116666777,0.29263479427320804,0.06493727635557127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.93679066655815,103.71814849540972,belly
21.33044686034051,4.140947893369665,8.014027370710265,34.46464934717934,0.8395299327458788,4.886624016375708,15.519612590971885,0.24882943105756436,4.511716844291023,1.4893220212759246,1.6181270093662936,0.02684448786916772,13.980028473815162,1.1044562596590388,0.8878964515807317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.65428284476206,103.26327049641502,belly
22.72953480400723,4.172578670060714,8.6937713993849,33.35401220830029,2.24287823674101,3.9932261826643893,15.051348206023913,0.8683927289750517,4.70322695060917,2.268483566415236,2.3909871943637935,1.3562195884016952,14.03344411112374,2.2729930237170426,1.3557340465330439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.40389527637858,102.37634286840581,belly
21.10908602469865,3.8215499439212137,10.168672193678745,33.13345427309311,3.2122143182534386,1.997695582926343,14.699898251970703,1.1087377156443192,2.837838948731674,3.4320643792413796,2.094574159068222,0.40102283745945966,15.828013597271491,1.7939131457535482,0.29557363218204874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.31366484562229,103.24872124575887,belly
21.72376169654419,4.302918600459892,10.210208970105098,33.61564182124857,2.3577129806770083,2.451944518108898,14.585389159620677,0.7319695812763818,2.9483137897855087,3.80017419121535,1.9808399378528319,0.37382179110929886,15.511718732858856,2.5196619432747123,0.23064983399301878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.92429050841577,100.98900327807439,belly
22.336597263580828,3.540760007688801,9.269017908488696,32.90909284738148,1.584166761031216,4.449210119858257,13.743460769343537,1.0331547398019814,5.279589705317649,3.5671977573859524,3.628431349451753,0.9051218948223954,15.520985029765546,0.021681842326596663,1.332672562913068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.98861278731476,102.0237274313164,belly
22.054452691064345,2.3168278494502563,9.06629292247287,34.738233286234426,2.116106924052418,2.4024738810928215,14.792307698411161,1.5463016040425182,3.7404389540398983,3.843605867751416,4.550195856453481,1.0657609072483438,15.71438597468617,1.431823091590619,0.38148685695272083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5579572544493,100.89721388635367,belly
22.01739646974139,3.1219087550745757,8.784261426439,32.952306943662485,2.749100540499641,3.6520264389083468,13.789624257431647,1.3924479615099357,4.76293092639188,4.789113534027343,3.6897706996600603,1.6748084953317732,16.174387290772103,1.305632602674852,0.9238863091641013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.46184781480578,102.54438369667157,belly
22.5363388333825,3.830249191022797,7.831752894902052,34.04414216767211,2.315828263049291,4.593427191520425,14.71267286780428,1.104202050384389,4.521120889635975,3.581712396768754,4.571930111407919,1.4153002026718413,15.218978546841296,0.9707518322925142,1.2678398407559897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.88548578064994,103.05030527417479,belly
23.347175987058346,3.836834504001619,8.280018617662966,33.705630315772275,2.6602985656157325,4.763285983172569,14.133417899551851,2.3002247639605162,4.592222582343374,3.5823362812446824,4.561122242715046,0.5540905203894756,15.074286198617449,1.3357853369063901,1.3258923096200785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.93291382123172,102.91347003907434,belly
23.191784644466058,1.5527732260032514,8.136726908267823,34.107429068068114,1.3367852843573889,3.0413782184869804,13.37680455045509,1.9083350262982022,4.363396754242852,4.116242686920219,5.324094959713681,0.1445978774006554,14.360836490705037,0.9858961227091965,0.03905434542832662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.05058306461889,104.49929110122068,belly
23.123184265881076,3.7288825492537687,10.685690141144697,33.060329094407166,1.3649862942959827,4.311524835147473,14.203541942135306,0.8035287995865101,5.3541235286909306,3.2828725253440423,3.091684164029927,1.4838750096069875,15.676359851205701,0.7459446343361253,1.1348730448493385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.24982112684248,104.60917597334995,belly
22.323237153741438,3.992529832378505,9.45579466070028,33.93192752929997,0.15878110549138863,5.224638314252626,14.157161044899262,0.22133387012220204,6.209950529559503,2.588423708055997,2.761244916822398,1.8624224726258214,15.685074644497828,0.6942420642053236,1.6833799109661824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.96655992115188,102.07324406950121,belly
22.69765969918407,3.8044964856372547,10.916097711922454,32.86752552564358,3.2339173499813825,3.979067738425132,14.576389834336615,1.8544289383797705,4.569172064997714,2.3105006693565833,2.976264151336768,1.0032302812101233,14.534601335033443,0.08282481146360791,0.7278358172026043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.79058582480852,104.77823655666302,belly
21.28104746391229,2.5836809227928406,3.909104228941064,33.69237776827644,0.022948817072152246,4.69706727445759,14.709658290967718,0.4451374511419943,5.21788076579171,1.7787962074784442,2.7830138701545013,0.6463306207497813,14.675459871053363,0.3051647221612524,2.2255112957056853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.41801359850399,105.01781255758522,belly
21.866184704758048,3.4333890444496165,8.118670099739473,32.70042707227929,0.4929251204960961,4.944858031079806,13.60902671707974,1.0208032906636215,5.852940274713933,2.781349553782062,3.3581620859726393,1.1526085976022922,14.715271884396826,0.574978674502051,2.106345291305281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.60597066159071,103.90928690612003,belly
22.707292966514938,2.881437575684991,8.407387837098998,32.61218424538298,1.3383868210281036,3.188749913394308,14.244870095226426,1.0340759992439825,4.358425516310722,2.4294829766482224,3.232770098187862,0.2998891746081597,15.00862312590438,0.013327601220588736,1.7789152796970136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.1258029906204,103.55429108519911,belly
21.603574120225886,2.5775495885217534,5.161006745697366,32.571347780247855,0.7463427667971186,4.488814855709082,13.563942237955535,1.3338653745519076,5.542505936925336,3.404752850792177,4.130527404450691,1.3235903526797368,15.25530431934725,0.4475060132063625,3.12789209147335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.6497054147311,101.38071459504708,belly
22.157820927423817,2.615156630514641,10.503447107167833,31.86241766322125,2.9945699026574,3.8550485978650757,13.67519398090604,1.3827837962010652,4.325077040852251,3.9617977778710194,2.8116450458539797,1.0096182400119327,15.527796415798198,0.8510257923504143,0.9828177611085814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.523190903944965,104.67412723061962,belly
22.417696967106075,1.6275792983642456,10.176809917794406,32.60599805840093,2.2977846825382318,3.818090503693458,13.927963470796325,1.1401195386275271,3.5599657223884056,4.211438358964836,3.3577920606563274,0.3046391945636841,14.760565584924501,1.804523073660832,0.7153752465655737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.17947022207298,103.37990061160065,belly
22.619425219260155,3.07823746093027,10.2200982774927,34.19437433002466,1.8809983472354783,2.517548422572816,14.038858046297882,1.4272919814060017,3.9685175224881863,4.314472078983829,4.29506355733045,1.695145179826444,15.079937323238585,1.8118602994422044,0.0027689610274550546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.66476041382273,102.58791833281862,belly
23.92560374177068,2.564480543845405,9.555299585885411,34.65206397121787,1.3210996166449918,2.9959149449970517,13.367832223051646,1.525004130080689,4.0065766463096,4.709378376174266,6.195376285703927,0.1887969437620794,16.38962216836015,0.33029427858210864,0.05411881501725697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.2210019147062,104.68669453638432,belly
23.564819387078774,1.4745528876893996,8.31374192294445,33.469643736993085,0.6017392402739797,3.943387904985176,14.392407852801309,0.39144421656219963,4.27130990464312,3.483065097838792,4.219421206392257,0.021993784557860503,15.385473645146133,0.25495634140552786,0.7527308154422091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.76999090796411,105.94381282534363,belly
23.044883497069026,2.499159359720753,9.62525618835519,32.98881420574273,1.8346455411756495,4.023987932634871,13.585231811682956,1.0719958650661905,5.132239148896103,4.506560133710917,4.5250974867630855,1.099269592789058,15.775381621493883,0.4954501318920363,0.06331385670208318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.98565933460284,101.99705364470148,belly
23.291777142655466,3.118425556652646,10.193291346528875,32.97375715630366,1.422322411815867,3.1120551061967614,13.72103076000393,0.9114214221018434,4.4332878210094835,4.398028809197318,4.242401356207613,0.8930515688345886,14.856759831384782,0.7725086916150652,0.935278519201435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.39963408716734,102.80136274576581,belly
22.726603046699214,1.7125874622261716,8.81570382152246,31.649733528285907,2.080180665687952,2.6007572412838837,12.643756480888676,2.0572507780328806,5.330006107915531,4.394363892999279,4.979034281714637,1.1595587380056702,15.334213950170263,0.5642118119313397,0.25985193571934756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.94608937548182,99.76196443694704,belly
22.428083704226367,1.064117651617225,9.399956467395919,32.17564611478502,0.42453526577922135,2.154148214374066,12.35114563661843,1.4138823179499351,4.815486520510069,3.6103927257374124,4.485586831608774,0.4377650935677116,13.972057082792356,1.2563581555732775,1.2114082280234195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.97913806083841,103.04949581873997,belly
22.794359878506206,1.5489305567107672,7.966967089771797,32.7584728001698,1.4043400029563353,2.8948526565647015,13.263131478318861,1.2022510798499801,4.640499803041773,4.27916941750758,4.668213714456579,0.6002639937718165,14.608922210313969,1.2204568059610308,0.188017023289662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.87483858679873,102.57141721063826,belly
21.78189754078551,3.889312899182472,9.578229400319682,33.12623275866535,2.5057967081647026,4.117318325153548,13.90651750053869,1.0605683253286198,5.193529219294476,3.597560638557549,3.8880538483098164,1.8513750085492926,15.1823208259093,0.32286848720948536,0.2217582148035622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.81661931296533,102.61795889637425,belly
20.97417418581671,3.9805166834218357,7.734516374519109,33.83262375879786,1.2119372313041368,3.424988944371006,13.333058815040918,1.4398286373623046,5.160886653089957,3.750124207622932,5.145110489676047,1.071777322049834,14.821900751943106,0.4719677354766829,0.7034114342594778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.09366231680083,103.0323517145785,belly
22.352764040114558,2.7177633388472433,7.989398239737072,34.54560681732731,2.0135105727197486,4.7566960947508425,14.402062882964735,0.7527625343339177,4.845023842777046,4.60934919085449,4.662795331554699,1.0965418678314736,15.957303810650712,0.3114615167295714,1.5960412644729671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.43476998262472,102.469462551177,belly
