angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29,label
17.653384868545444,7.958372973248575,16.40712934819426,96.25989062119793,40.88824085240848,14.230090483998652,131.96757399194735,16.224907505424383,16.224678112146858,166.88887171219432,3.7812009954899737,10.932144883836884,128.1747876079321,3.080647870148898,5.474415642409178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
38.376970817275904,22.118108539923337,2.7346244239237714,20.41853494149271,9.066212032893151,7.993149800578627,3.998610211552974,5.575919054192307,4.454213099040646,10.690940385410222,3.956023635295255,3.930934766039302,24.699699460231702,2.8649138657979174,0.5375362775187996,8.637383079564453,12.683677525130493,2.527781670947364,87.73844801741441,2.374263006783901,13.203948545007757,80.84743888439182,12.082098253784284,4.731173570370946,45.921493036814596,15.507699262530165,4.058169388477264,51.470315540736365,13.778832413679929,10.271118739198048,ing
2.017037560087076,36.05675951704207,3.2356247766732813,109.86944554288935,18.316087270906312,13.585779273461158,128.33546761163586,8.296637459380689,12.11569676663363,95.8359659540847,3.9454766132621497,7.974607209453677,64.91827781720357,3.588256903589757,0.6728983149626153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
41.5222757912939,28.895111095830007,4.232113914036074,21.378626955792537,9.308901558972947,8.625900536303988,5.134667806991241,6.6677894315204265,4.593519760124723,8.384901251940098,5.244711934975233,3.3738291747651807,21.94663568030537,3.3192686858983054,0.5175088516591022,12.936056175032572,17.882908326458846,9.596519156390162,86.55579781952285,6.181265227224912,6.252708130250335,73.61680268506392,9.179929627179247,0.16973841397720696,11.954691106127282,12.042749393209471,5.750996044961938,23.224245029532995,12.854090341963643,6.97285716981153,ing
4.013854853907773,43.8317945929367,13.359934344201688,94.14736712365651,20.751674569056615,11.808462593131585,79.52563627371451,11.520266888221766,15.489519259259083,66.05667486763343,3.002095552739781,12.832739600720176,60.37971395272748,0.4284370315463668,7.464234052446878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
21.813940560336633,35.43924728696705,5.8355545498764245,110.1534065716372,9.459695247838479,3.520885726975584,34.0079448694754,6.481184456506939,3.737611685997619,55.59873993153749,3.6280692143406172,4.961140519832839,53.77503963121501,10.369887088244331,10.251014744561054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
25.287087722433657,28.58072388775584,13.991994629736697,94.26745579769678,13.601045205251433,3.9111407835784022,25.607795651294833,8.031394044232735,4.214310646330321,37.484066615645396,6.40825054527698,6.038730923280514,43.16964190453016,7.885972589296158,9.69452734895094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
18.132720712491828,33.770224486161986,6.3785148527477515,101.69132223412939,14.824428213556223,5.93575866585274,16.70657587433448,7.795078638415519,9.10887370737025,48.3020785423028,4.531013855490221,2.17942608810727,43.53139182857296,11.602399649858018,7.428335495950522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
16.11170435318568,29.068562359162968,6.14914273485697,111.12167548889333,16.148317722648656,4.789583482932051,94.18327155235009,8.768100028443346,6.548802774396226,58.336039825159695,2.3460260515650115,1.445831982794013,54.06125418767644,8.19921094799232,7.788681413210227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
34.20886693267021,18.69797128008184,2.255627605197076,22.648792453188957,8.207293278662119,7.5213765963664345,6.720357284393463,4.6955908115516305,3.452452514228649,7.998367998964379,3.6135256252745473,3.172060120717027,22.621633948634074,2.983408309759756,0.33009812106296543,21.51065943016349,38.45890970431531,20.897170563687098,132.91085437981218,0.5298202877916847,3.6056016439127196,138.39143873736649,1.3030178086385305,1.9500549665190419,59.55288020679728,1.0297492370719439,3.8901097070917787,55.30797538319178,8.727230423554545,9.976118509017486,ing
17.564381438213395,29.279029891166225,29.016659135687007,87.50133031597497,11.877636055300789,5.797049489263343,21.872783774630005,9.48304415602639,13.779734207316176,33.45990342676843,1.9548207163030629,13.877726963906333,42.28100375761431,3.070901925714308,12.042043570002152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
19.446109940671626,29.717071949553198,15.769976290929312,85.67044040360827,8.270427168274315,3.5335601976432245,27.591456309966656,4.62125061844068,11.973424551739143,20.314230494609916,2.91277845229962,8.871993558651539,33.74770248058698,6.177241711677574,3.365380280163808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
19.639144730176472,24.10467054296095,14.369431654151018,86.34806089348487,10.136303640720202,6.826849174139287,22.593009344195085,3.9136056989253185,14.459645591503348,26.99772829310469,1.4936695782771447,10.083062242913664,38.4973399846041,8.618651226039,6.916152608308043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
21.22607271443938,31.787809614545086,0.4230377106811006,98.14180511363651,15.307647100493892,4.160146636772325,40.18630689186487,8.633949170151789,11.214658896554754,31.62794875372091,6.234381211467923,4.882444566977918,40.260018414316896,11.32138496876487,4.367312329124531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
37.03693563375467,22.818555385596586,2.7432151267402745,21.50887685554433,7.082882086579384,6.636517299995281,4.195095114665217,5.242065032890672,4.850192274365339,9.758434637825324,4.897385520814353,4.526631357359783,24.187104188436102,4.915646126640146,1.4897138434774437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
26.29520916334574,24.179138228052576,8.921277361998989,81.72343304574004,15.899139196856103,1.3179822052770824,15.99504508226569,8.466994182144404,4.949506711008628,31.381710933637088,0.47152615304320794,2.7583897616778077,36.589230419507345,6.203362700016633,11.435391024599864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
27.344516790673637,24.26332507749155,15.342320089039902,69.56763323677795,14.59472182776853,10.327822394800842,16.529567111390257,3.0993196203360567,13.821745117640473,23.800745948012832,4.818386300414307,11.339548525276188,36.17702312502586,11.010471405268394,6.432691961543026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
32.29917393865028,25.936270466334502,12.17182960442273,69.62437826099573,16.65162523043359,2.609362375361189,13.648271380425872,7.352299672592029,7.9669335034505835,23.98479245680435,3.8365140913651024,2.0192577159373295,33.23410412593162,11.789757281060279,3.809415400390516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
28.642809917271343,25.750523613458185,6.902161919087759,77.34870289309316,16.836662833844773,2.9530890350039347,21.621930334926414,8.502263610123705,5.0691411136882385,27.672287572361263,0.36384209302337983,1.203570353616921,37.86049654608846,7.675046738634962,7.522929479032805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
30.510833225116233,31.59973537806921,1.2863178215832811,81.35928985066158,9.100402515396585,0.26523831964032185,25.695335966577197,5.390082067470117,4.331767097686419,28.718280411518172,2.757604823882681,4.581418348417038,43.31256278793044,6.0024815388285875,9.635114398678775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
28.233815033953157,30.375809819355183,1.5683346425263527,82.64783604063962,10.379924101988578,0.5158753378370619,30.39567670000917,6.271451211016496,2.4266991953943156,28.285604704786085,5.451876450338212,6.43165118556545,44.12276836978255,6.031681933865483,10.031959383270259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
30.706240911980547,29.998495250224206,9.273864734311786,66.22460908843944,13.920615465783953,0.6755830144949152,21.339855771546038,6.732623898658015,2.4792563704894035,18.88884200324905,3.11144813981801,4.402764183118296,34.44946760211443,5.597978200722055,6.541081750630982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing
